2017020001,252,"Shot",8470834,"Dustin Byfuglien","Shooter"
2017020001,252,"Shot",8475883,"Frederik Andersen","Goalie"
2017020001,253,"Penalty",8470834,"Dustin Byfuglien","PenaltyOn"
2017020001,253,"Penalty",8475172,"Nazem Kadri","DrewBy"
2017020001,254,"Faceoff",8475098,"Tyler Bozak","Winner"
2017020001,254,"Faceoff",8476392,"Adam Lowry","Loser"
2017020001,255,"Takeaway",8473574,"Shawn Matthias","PlayerID"
2017020001,256,"Shot",8474037,"James van Riemsdyk","Shooter"
2017020001,256,"Shot",8476945,"Connor Hellebuyck","Goalie"
2017020001,257,"Shot",8475172,"Nazem Kadri","Shooter"
2017020001,257,"Shot",8476945,"Connor Hellebuyck","Goalie"
2017020001,259,"Faceoff",8477939,"William Nylander","Winner"
2017020001,259,"Faceoff",8476392,"Adam Lowry","Loser"
2017020001,260,"Shot",8477939,"William Nylander","Shooter"
2017020001,260,"Shot",8476945,"Connor Hellebuyck","Goalie"
2017020001,262,"Faceoff",8477429,"Andrew Copp","Winner"
2017020001,262,"Faceoff",8477939,"William Nylander","Loser"
2017020001,263,"Giveaway",8476885,"Jacob Trouba","PlayerID"
2017020001,264,"Shot",8480158,"Andreas Borgman","Shooter"
2017020001,264,"Shot",8476945,"Connor Hellebuyck","Goalie"
2017020001,265,"Penalty",8474574,"Tyler Myers","PenaltyOn"
2017020001,265,"Penalty",8480158,"Andreas Borgman","DrewBy"
2017020001,266,"Faceoff",8475172,"Nazem Kadri","Winner"
2017020001,266,"Faceoff",8476392,"Adam Lowry","Loser"
2017020001,267,"Shot",8476853,"Morgan Rielly","Shooter"
2017020001,267,"Shot",8476945,"Connor Hellebuyck","Goalie"
2017020001,268,"Shot",8474037,"James van Riemsdyk","Shooter"
2017020001,268,"Shot",8476945,"Connor Hellebuyck","Goalie"
2017020001,269,"Goal",8478483,"Mitchell Marner","Scorer"
2017020001,269,"Goal",8474037,"James van Riemsdyk","Assist"
2017020001,269,"Goal",8476853,"Morgan Rielly","Assist"
2017020001,269,"Goal",8476945,"Connor Hellebuyck","Goalie"
2017020001,270,"Faceoff",8477504,"Josh Morrissey","Winner"
2017020001,270,"Faceoff",8470611,"Eric Fehr","Loser"
